what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1341627211488
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1341627211488
started,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341627211488
started,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341627211488
started,bundle,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms",1341627211488
started,bundle,com.android.ide.eclipse.traceview,20.0.0.v201206242043-391819,"com.android.ide.eclipse.traceview",1341627211488
os,sysinfo,,,"win32",1341627211490
arch,sysinfo,,,"x86_64",1341627211490
ws,sysinfo,,,"win32",1341627211490
locale,sysinfo,,,"en_US",1341627211490
processors,sysinfo,,,"8",1341627211490
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341627211490
java.runtime.version,sysinfo,,,"1.6.0_32-b05",1341627211490
java.specification.name,sysinfo,,,"Java Platform API Specification",1341627211490
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1341627211490
java.specification.version,sysinfo,,,"1.6",1341627211490
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1341627211490
java.version,sysinfo,,,"1.6.0_32",1341627211490
java.vm.info,sysinfo,,,"mixed mode",1341627211490
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1341627211490
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341627211490
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1341627211490
java.vm.specification.version,sysinfo,,,"1.0",1341627211490
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1341627211490
java.vm.version,sysinfo,,,"20.7-b02",1341627211490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627272335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627275785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627370475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627384042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627414176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627421419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627672719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627681757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627697855
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341627746601
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1341627755479
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1341627755554
error,log,,,"Resource '/ ' does not exist.",1341627756047
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1341627759322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627767532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627768400
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341627768513
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1341627768633
stopped,bundle,org.eclipse.mtj.jmunit,1.0.1.201101310801,"org.eclipse.mtj.jmunit",1341627768687
stopped,bundle,jmunit.framework,1.2.1.201101310801,"jmunit.framework",1341627768687
stopped,bundle,org.eclipse.mtj.toolkit.cinterion,1.0.0.201101310801,"org.eclipse.mtj.toolkit.cinterion",1341627768687
stopped,bundle,org.eclipse.mtj.toolkit.microemu,1.0.0.201101310801,"org.eclipse.mtj.toolkit.microemu",1341627768687
stopped,bundle,org.eclipse.mtj.toolkit.mpowerplayer,1.0.0.201101310801,"org.eclipse.mtj.toolkit.mpowerplayer",1341627768688
stopped,bundle,org.eclipse.mtj.toolkit.nokia,1.0.0.201101310801,"org.eclipse.mtj.toolkit.nokia",1341627768688
stopped,bundle,org.eclipse.mtj.toolkit.uei,1.0.1.201101310801,"org.eclipse.mtj.toolkit.uei",1341627768688
stopped,bundle,org.eclipse.mtj.eswt.templates,1.0.1.201101310801,"org.eclipse.mtj.eswt.templates",1341627768688
stopped,bundle,org.eclipse.mtj.ui,1.2.1.201101310801,"org.eclipse.mtj.ui",1341627768688
stopped,bundle,org.eclipse.mtj.core,1.2.1.201101310801,"org.eclipse.mtj.core",1341627768688
stopped,bundle,org.eclipse.mtj.core.hooks,1.0.0.201101310801,"org.eclipse.mtj.core.hooks",1341627768688
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1341627768688
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1341627768689
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1341627768689
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1341627768689
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1341627768689
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1341627768689
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1341627768689
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1341627768689
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341627768690
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1341627768690
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1341627768690
stopped,bundle,org.eclipse.sequoyah.pulsar.ui,1.0.1.M20100811-0600,"org.eclipse.sequoyah.pulsar.ui",1341627768690
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1341627768693
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1341627768693
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1341627768693
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.0.v201206242043-391819,"overlay.com.android.ide.eclipse.adt.overlay",1341627768693
stopped,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341627768694
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1341627768694
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1341627768694
stopped,bundle,org.eclipse.sequoyah.device.qemuarm,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.qemuarm",1341627768694
stopped,bundle,org.eclipse.sequoyah.device.qemu,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.qemu",1341627768695
stopped,bundle,org.eclipse.sequoyah.device.qemureact,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.qemureact",1341627768695
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1341627768695
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1341627768708
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1341627768708
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1341627768709
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1341627768709
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1341627768709
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1341627768709
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1341627768713
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1341627768714
stopped,bundle,org.eclipse.sequoyah.device.framework.wizard,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.framework.wizard",1341627768715
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1341627768715
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1341627768715
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1341627768715
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1341627768715
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1341627768716
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1341627768716
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1341627768716
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.service.start,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.service.start",1341627768717
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1341627768717
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1341627768717
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.backward,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.backward",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.framework.ui,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.framework.ui",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.service.stop,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.service.stop",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.service.vncviewer,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.service.vncviewer",1341627768717
stopped,bundle,org.eclipse.sequoyah.device.framework,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.framework",1341627768718
stopped,bundle,org.eclipse.sequoyah.localization.android,1.0.2.M20110120-0726,"org.eclipse.sequoyah.localization.android",1341627768718
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1341627793143
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1341627793144
started,bundle,org.eclipse.mtj.core.hooks,1.0.0.201101310801,"org.eclipse.mtj.core.hooks",1341627793144
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1341627793145
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1341627793145
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1341627793146
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1341627793146
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1341627793146
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1341627793147
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1341627793147
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1341627793148
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1341627793148
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1341627793149
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1341627793149
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1341627793149
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1341627793150
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1341627793150
